,time,A,W,C,beta_hat,alpha,gamma,zeta,limit,q,r,N,M,p,s_final,route_adjacent_ratio,traced_edges,traced_edges_distant,group 0 adoption rate,group 1 adoption rate,avg. exp. interval - group 0,avg. exp. interval - group 1,avg. eff. inf. interval - group 0,avg. eff. inf. interval - group 1,case,infected_ratio
10339,197,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1657,0.8746594005449592,776,230,,1.0,,2.617142857142857,,1.1269135802469137,q-0.5_r-0.15000000000000002,-35.82222222222222
10340,285,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1058,0.8643892339544513,725,216,,1.0,,3.0043196544276456,,2.8795061728395064,q-0.5_r-0.15000000000000002,-22.511111111111113
10341,370,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,868,0.8667820069204152,844,225,,1.0,,3.1718213058419242,,3.7022222222222223,q-0.5_r-0.15000000000000002,-18.288888888888888
10342,326,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1052,0.8775720164609053,787,229,,1.0,,2.931237721021611,,3.039012345679012,q-0.5_r-0.15000000000000002,-22.377777777777776
10343,72,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1999,0.8,707,205,,1.0,,2.2941176470588234,,0.0854320987654321,q-0.5_r-0.15000000000000002,-43.422222222222224
10344,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,,738,220,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10345,262,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,776,0.8717948717948718,782,214,,1.0,,3.073836276083467,,3.9614814814814814,q-0.5_r-0.15000000000000002,-16.244444444444444
10346,367,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1091,0.8478027867095391,744,222,,1.0,,2.7663157894736843,,2.8730864197530863,q-0.5_r-0.15000000000000002,-23.244444444444444
10347,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2022,0.5,768,235,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.93333333333333
10348,68,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1996,0.9285714285714286,748,210,,1.0,,2.789473684210526,,0.06962962962962962,q-0.5_r-0.15000000000000002,-43.355555555555554
10349,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2023,0.0,776,217,,1.0,,1.0,,-0.0004938271604938272,q-0.5_r-0.15000000000000002,-43.955555555555556
10350,291,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,944,0.8722222222222222,765,240,,1.0,,2.856858846918489,,3.352098765432099,q-0.5_r-0.15000000000000002,-19.977777777777778
10351,44,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2013,0.7272727272727273,747,232,,1.0,,2.0,,0.02419753086419753,q-0.5_r-0.15000000000000002,-43.733333333333334
10352,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,1.0,750,221,,1.0,,-1.0,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10353,61,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2012,0.9166666666666666,758,242,,1.0,,2.142857142857143,,0.035555555555555556,q-0.5_r-0.15000000000000002,-43.71111111111111
10354,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,,750,235,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10355,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2023,1.0,778,216,,1.0,,-1.0,,0.0,q-0.5_r-0.15000000000000002,-43.955555555555556
10356,23,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2023,1.0,800,224,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.955555555555556
10357,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,,727,211,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10358,48,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1992,0.90625,755,224,,1.0,,5.428571428571429,,0.0874074074074074,q-0.5_r-0.15000000000000002,-43.266666666666666
10359,345,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1090,0.8565310492505354,738,219,,1.0,,2.8852459016393444,,2.7911111111111113,q-0.5_r-0.15000000000000002,-23.22222222222222
10360,33,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2020,0.5,796,220,,1.0,,5.666666666666667,,0.009876543209876543,q-0.5_r-0.15000000000000002,-43.888888888888886
10361,363,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,944,0.8731481481481481,791,234,,1.0,,2.847902097902098,,3.4444444444444446,q-0.5_r-0.15000000000000002,-19.977777777777778
10362,306,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1100,0.8528138528138528,727,213,,1.0,,2.9473684210526314,,2.9669135802469135,q-0.5_r-0.15000000000000002,-23.444444444444443
10363,196,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1106,0.8725490196078431,786,253,,1.0,,2.958515283842795,,2.877037037037037,q-0.5_r-0.15000000000000002,-23.57777777777778
10364,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,,754,234,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10365,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,,773,235,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10366,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2023,1.0,818,259,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.955555555555556
10367,45,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2011,0.9230769230769231,738,218,,1.0,,7.4,,0.028148148148148148,q-0.5_r-0.15000000000000002,-43.68888888888889
10368,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,1.0,725,226,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10369,89,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1985,0.8974358974358975,765,224,,1.0,,2.2857142857142856,,0.13382716049382717,q-0.5_r-0.15000000000000002,-43.111111111111114
10370,95,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1974,0.84,824,251,,1.0,,2.2,,0.15555555555555556,q-0.5_r-0.15000000000000002,-42.86666666666667
10371,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2023,1.0,808,226,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.955555555555556
10372,13,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2021,0.6666666666666666,742,225,,1.0,,-1.0,,0.0024691358024691358,q-0.5_r-0.15000000000000002,-43.91111111111111
10373,232,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1235,0.8669201520912547,777,246,,1.0,,2.9566326530612246,,2.4019753086419753,q-0.5_r-0.15000000000000002,-26.444444444444443
10374,290,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1120,0.8606194690265486,748,216,,1.0,,3.2570093457943927,,2.8177777777777777,q-0.5_r-0.15000000000000002,-23.88888888888889
10375,111,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1959,0.9384615384615385,777,242,,1.0,,2.84,,0.16197530864197532,q-0.5_r-0.15000000000000002,-42.53333333333333
10376,20,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2019,0.8,739,233,,1.0,,1.0,,0.005925925925925926,q-0.5_r-0.15000000000000002,-43.86666666666667
10377,126,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1969,0.9272727272727272,758,236,,1.0,,2.8181818181818183,,0.15851851851851853,q-0.5_r-0.15000000000000002,-42.75555555555555
10378,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2022,1.0,807,214,,1.0,,0.0,,0.0024691358024691358,q-0.5_r-0.15000000000000002,-43.93333333333333
10379,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2022,1.0,779,218,,1.0,,-1.0,,0.0,q-0.5_r-0.15000000000000002,-43.93333333333333
10380,102,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1971,0.9056603773584906,795,253,,1.0,,3.0357142857142856,,0.1397530864197531,q-0.5_r-0.15000000000000002,-42.8
10381,15,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2018,1.0,756,231,,1.0,,4.5,,0.0009876543209876543,q-0.5_r-0.15000000000000002,-43.84444444444444
10382,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2020,1.0,784,205,,1.0,,1.0,,0.0014814814814814814,q-0.5_r-0.15000000000000002,-43.888888888888886
10383,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,1.0,768,234,,1.0,,-1.0,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10384,220,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1505,0.8651252408477842,825,247,,1.0,,2.866412213740458,,1.6548148148148147,q-0.5_r-0.15000000000000002,-32.44444444444444
10385,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,1.0,761,232,,1.0,,-1.0,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10386,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2023,0.0,807,253,,1.0,,0.0,,0.0,q-0.5_r-0.15000000000000002,-43.955555555555556
10387,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2023,1.0,730,219,,1.0,,-1.0,,0.0,q-0.5_r-0.15000000000000002,-43.955555555555556
10388,90,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1952,0.9166666666666666,742,217,,1.0,,2.38,,0.2804938271604938,q-0.5_r-0.15000000000000002,-42.37777777777778
10389,341,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1205,0.8717948717948718,734,236,,1.0,,3.4166666666666665,,2.574320987654321,q-0.5_r-0.15000000000000002,-25.77777777777778
10390,41,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2006,0.8333333333333334,789,252,,1.0,,2.888888888888889,,0.03654320987654321,q-0.5_r-0.15000000000000002,-43.577777777777776
10391,41,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2020,1.0,795,237,,1.0,,2.5,,0.030617283950617285,q-0.5_r-0.15000000000000002,-43.888888888888886
10392,7,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2022,1.0,740,236,,1.0,,0.0,,0.0004938271604938272,q-0.5_r-0.15000000000000002,-43.93333333333333
10393,306,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,919,0.8687782805429864,757,235,,1.0,,3.0124333925399647,,3.22962962962963,q-0.5_r-0.15000000000000002,-19.42222222222222
10394,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,,802,235,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10395,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2024,,757,214,,1.0,,,,0.0,q-0.5_r-0.15000000000000002,-43.977777777777774
10396,265,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,865,0.8671268334771355,748,221,,1.0,,2.6483126110124333,,3.388148148148148,q-0.5_r-0.15000000000000002,-18.22222222222222
10397,68,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2006,0.8333333333333334,733,225,,1.0,,2.272727272727273,,0.05382716049382716,q-0.5_r-0.15000000000000002,-43.577777777777776
10398,133,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,1856,0.8511904761904762,808,248,,1.0,,2.9382716049382718,,0.47703703703703704,q-0.5_r-0.15000000000000002,-40.24444444444445
10399,36,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.15000000000000002,45,45,0.1,2017,1.0,766,228,,1.0,,2.0,,0.023703703703703703,q-0.5_r-0.15000000000000002,-43.82222222222222
10400,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,968,259,,1.0,,,,0.0,q-0.5_r-0.2,-43.955555555555556
10401,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,1.0,970,250,,1.0,,-1.0,,0.0,q-0.5_r-0.2,-43.977777777777774
10402,152,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1849,0.8857142857142857,1030,250,,1.0,,3.057471264367816,,0.5392592592592592,q-0.5_r-0.2,-40.08888888888889
10403,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,,896,235,,1.0,,,,0.0,q-0.5_r-0.2,-43.977777777777774
10404,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,1.0,977,254,,1.0,,-1.0,,0.0,q-0.5_r-0.2,-43.977777777777774
10405,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,1.0,974,259,,1.0,,,,0.0,q-0.5_r-0.2,-43.977777777777774
10406,4,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,956,248,,1.0,,,,0.0014814814814814814,q-0.5_r-0.2,-43.955555555555556
10407,331,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1080,0.8654661016949152,976,266,,1.0,,2.9026548672566372,,2.9096296296296296,q-0.5_r-0.2,-23.0
10408,173,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1778,0.7886178861788617,982,263,,1.0,,3.299145299145299,,0.6844444444444444,q-0.5_r-0.2,-38.51111111111111
10409,296,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1297,0.8679504814305364,1023,278,,1.0,,2.816618911174785,,2.4380246913580246,q-0.5_r-0.2,-27.822222222222223
10410,358,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1133,0.8518518518518519,939,257,,1.0,,2.8464912280701755,,2.771851851851852,q-0.5_r-0.2,-24.177777777777777
10411,368,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1271,0.8313413014608234,960,255,,1.0,,3.0911458333333335,,2.1901234567901233,q-0.5_r-0.2,-27.244444444444444
10412,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,,962,255,,1.0,,,,0.0,q-0.5_r-0.2,-43.977777777777774
10413,270,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1404,0.8629032258064516,968,256,,1.0,,2.9,,2.0380246913580247,q-0.5_r-0.2,-30.2
10414,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,945,242,,1.0,,,,0.0,q-0.5_r-0.2,-43.955555555555556
10415,55,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1997,0.8518518518518519,980,246,,1.0,,2.5,,0.09333333333333334,q-0.5_r-0.2,-43.37777777777778
10416,369,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1017,0.8709036742800397,969,246,,1.0,,2.910828025477707,,3.079506172839506,q-0.5_r-0.2,-21.6
10417,14,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,968,271,,1.0,,,,0.0,q-0.5_r-0.2,-43.955555555555556
10418,300,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1081,0.8580508474576272,979,265,,1.0,,2.7123893805309733,,2.8498765432098767,q-0.5_r-0.2,-23.022222222222222
10419,50,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2017,0.8571428571428571,981,240,,1.0,,2.75,,0.05135802469135802,q-0.5_r-0.2,-43.82222222222222
10420,184,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1195,0.8468033775633294,966,233,,1.0,,3.1005291005291005,,2.533827160493827,q-0.5_r-0.2,-25.555555555555557
10421,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,0.0,975,249,,1.0,,,,-0.0009876543209876543,q-0.5_r-0.2,-43.955555555555556
10422,125,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1918,0.8962264150943396,955,244,,1.0,,2.8653846153846154,,0.29728395061728397,q-0.5_r-0.2,-41.62222222222222
10423,61,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1993,0.9032258064516129,946,250,,1.0,,1.8666666666666667,,0.1145679012345679,q-0.5_r-0.2,-43.28888888888889
10424,33,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2021,0.6666666666666666,968,250,,1.0,,1.0,,0.013333333333333334,q-0.5_r-0.2,-43.91111111111111
10425,25,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2013,0.7272727272727273,1039,272,,1.0,,1.6666666666666667,,0.017777777777777778,q-0.5_r-0.2,-43.733333333333334
10426,235,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1328,0.8491379310344828,967,252,,1.0,,3.2485714285714287,,1.9520987654320987,q-0.5_r-0.2,-28.511111111111113
10427,232,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1726,0.8456375838926175,1004,274,,1.0,,3.2465753424657535,,0.9130864197530865,q-0.5_r-0.2,-37.355555555555554
10428,57,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,962,245,,1.0,,4.0,,0.0014814814814814814,q-0.5_r-0.2,-43.955555555555556
10429,28,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2012,1.0,998,247,,1.0,,3.0,,0.025185185185185185,q-0.5_r-0.2,-43.71111111111111
10430,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,0.0,939,247,,1.0,,-1.0,,0.0,q-0.5_r-0.2,-43.977777777777774
10431,24,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2017,0.7142857142857143,979,250,,1.0,,4.5,,0.006913580246913581,q-0.5_r-0.2,-43.82222222222222
10432,104,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1966,0.9137931034482759,926,258,,1.0,,2.8275862068965516,,0.19654320987654322,q-0.5_r-0.2,-42.68888888888889
10433,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2019,1.0,949,233,,1.0,,-1.0,,0.0019753086419753087,q-0.5_r-0.2,-43.86666666666667
10434,11,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,943,262,,1.0,,7.0,,0.0,q-0.5_r-0.2,-43.955555555555556
10435,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,,956,250,,1.0,,,,0.0,q-0.5_r-0.2,-43.977777777777774
10436,16,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,0.0,918,254,,1.0,,10.0,,0.0009876543209876543,q-0.5_r-0.2,-43.955555555555556
10437,13,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,985,273,,1.0,,,,0.0004938271604938272,q-0.5_r-0.2,-43.955555555555556
10438,295,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1399,0.8736,966,240,,1.0,,3.0,,1.8528395061728395,q-0.5_r-0.2,-30.08888888888889
10439,11,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,982,259,,1.0,,,,0.0004938271604938272,q-0.5_r-0.2,-43.955555555555556
10440,8,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2018,0.8333333333333334,962,233,,1.0,,-0.6666666666666666,,0.0044444444444444444,q-0.5_r-0.2,-43.84444444444444
10441,12,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,0.0,945,268,,1.0,,5.0,,-0.0024691358024691358,q-0.5_r-0.2,-43.955555555555556
10442,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,,967,257,,1.0,,,,0.0,q-0.5_r-0.2,-43.977777777777774
10443,132,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1959,0.8615384615384616,963,246,,1.0,,2.911764705882353,,0.16987654320987655,q-0.5_r-0.2,-42.53333333333333
10444,298,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1220,0.8619402985074627,967,265,,1.0,,3.084931506849315,,2.582716049382716,q-0.5_r-0.2,-26.11111111111111
10445,16,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,,1030,262,,1.0,,,,0.0,q-0.5_r-0.2,-43.977777777777774
10446,53,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2005,0.8421052631578947,977,250,,1.0,,6.0,,0.05333333333333334,q-0.5_r-0.2,-43.55555555555556
10447,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2022,0.75,997,267,,1.0,,-0.6666666666666666,,0.0004938271604938272,q-0.5_r-0.2,-43.93333333333333
10448,8,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2021,1.0,891,254,,1.0,,1.0,,0.0004938271604938272,q-0.5_r-0.2,-43.91111111111111
10449,3,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2022,1.0,984,259,,1.0,,0.0,,0.0004938271604938272,q-0.5_r-0.2,-43.93333333333333
10450,14,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,963,246,,1.0,,,,0.0014814814814814814,q-0.5_r-0.2,-43.955555555555556
10451,6,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2021,0.6666666666666666,960,267,,1.0,,-1.0,,0.0,q-0.5_r-0.2,-43.91111111111111
10452,42,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2005,0.8421052631578947,951,249,,1.0,,3.4,,0.03851851851851852,q-0.5_r-0.2,-43.55555555555556
10453,11,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2023,1.0,962,244,,1.0,,6.0,,0.0004938271604938272,q-0.5_r-0.2,-43.955555555555556
10454,237,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1064,0.86875,948,239,,1.0,,2.954732510288066,,2.8222222222222224,q-0.5_r-0.2,-22.644444444444446
10455,10,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2022,1.0,992,275,,1.0,,-1.0,,0.0,q-0.5_r-0.2,-43.93333333333333
10456,287,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,898,0.8507992895204263,960,226,,1.0,,3.0018903591682418,,3.608395061728395,q-0.5_r-0.2,-18.955555555555556
10457,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,0.0,923,233,,1.0,,-1.0,,0.0,q-0.5_r-0.2,-43.977777777777774
10458,5,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2021,1.0,986,265,,1.0,,0.0,,0.0,q-0.5_r-0.2,-43.91111111111111
10459,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,1.0,953,245,,1.0,,-1.0,,0.0,q-0.5_r-0.2,-43.977777777777774
10460,1,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,,944,262,,1.0,,,,0.0,q-0.5_r-0.2,-43.977777777777774
10461,121,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1847,0.807909604519774,936,261,,1.0,,2.6710526315789473,,0.5422222222222223,q-0.5_r-0.2,-40.044444444444444
10462,278,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1202,0.8686131386861314,1020,249,,1.0,,3.020779220779221,,2.5382716049382714,q-0.5_r-0.2,-25.711111111111112
10463,48,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2000,0.875,938,252,,1.0,,3.0833333333333335,,0.04839506172839506,q-0.5_r-0.2,-43.44444444444444
10464,2,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2024,,919,229,,1.0,,,,0.0,q-0.5_r-0.2,-43.977777777777774
10465,34,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2022,1.0,989,261,,1.0,,2.0,,0.018271604938271607,q-0.5_r-0.2,-43.93333333333333
10466,385,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,1152,0.8474770642201835,986,247,,1.0,,2.8633257403189067,,2.9353086419753085,q-0.5_r-0.2,-24.6
10467,36,1.0,0.5,,0.4,0.25,0.1,0.1,10,0.5,0.2,45,45,0.1,2010,0.9285714285714286,1007,238,,1.0,,3.0,,0.02271604938271605,q-0.5_r-0.2,-43.666666666666664
